date,hora,onibus,linha,lat,lon,vel
10-07-2014,00:00:12,B516260,917.0,-22.886,-43.3757,53.0
10-07-2014,00:00:12,B551220,292.0,-22.9061,-43.2613,0.0
10-07-2014,00:00:12,B581120,622.0,-22.8375,-43.2854,0.0
10-07-2014,00:00:12,B600390,947.0,-22.8151,-43.3863,0.0
10-07-2014,00:00:12,C202000,880.0,-22.95228,-43.343418,34.0
10-07-2014,00:00:12,C300060,465.0,-22.992386,-43.252121,0.0
10-07-2014,00:00:12,C30098,0,-22.950979,-43.348183,0.0
10-07-2014,00:00:12,C30111,0,-22.950264,-43.347931,0.0
10-07-2014,00:00:12,C30307,0,-22.951399,-43.34837,0.0
10-07-2014,00:00:12,C41001,0,-22.857853,-43.244549,0.0
10-07-2014,00:00:12,C474920,360.0,-22.999849,-43.343246,61.0
10-07-2014,00:00:12,C47558,0,-22.952919,-43.349831,0.0
10-07-2014,00:00:12,C47594,0,-22.952576,-43.350147,0.0
10-07-2014,00:00:12,C47629,0,-22.952404,-43.349537,0.0
10-07-2014,00:00:12,C478860,613.0,-22.951855,-43.34901,0.0
10-07-2014,00:00:12,D535040,393.0,-22.8964,-43.21273,77.0
10-07-2014,00:00:12,D53644,0,-22.883881,-43.49519,0.0
10-07-2014,00:00:12,D53911,0,-22.883499,-43.496399,0.0
10-07-2014,00:00:12,D863990,834.0,-22.894205,-43.53331,0.0
10-07-2014,00:00:12,D867720,2803.0,-22.882723,-43.521843,65.38
10-07-2014,00:00:12,D872710,825.0,-22.91618,-43.607922,6.0
10-07-2014,00:00:12,D87424,0,-22.960251,-43.697689,10.0
10-07-2014,00:00:12,D87425,0,-22.91642,-43.60828,0.0
10-07-2014,00:00:12,D874280,804.0,-22.942301,-43.67495,31.0
10-07-2014,00:00:12,D878590,2336.0,-22.916821,-43.607922,0.0
10-07-2014,00:00:12,D878770,2336.0,-22.917231,-43.60743,0.0
10-07-2014,00:00:13,A290610,473.0,-22.86853,-43.291721,0.0
10-07-2014,00:00:13,A291120,535.0,-22.899019,-43.3027,63.0
10-07-2014,00:00:13,A291140,535.0,-22.868589,-43.29295,0.0
10-07-2014,00:00:13,A376230,161.0,-22.90226,-43.1964,0.0
10-07-2014,00:00:13,A413510,126.0,-22.874874,-43.241665,0.93
10-07-2014,00:00:13,B100070,322.0,-22.8153,-43.1877,0.0
10-07-2014,00:00:13,B100310,910.0,-22.8776,-43.3382,0.0
10-07-2014,00:00:13,B101410,915.0,-22.8154,-43.1876,0.0
10-07-2014,00:00:13,B255380,232.0,-22.9023,-43.2985,0.0
10-07-2014,00:00:13,B271070,905.0,-22.8497,-43.3233,0.0
10-07-2014,00:00:13,B271400,950.0,-22.8535,-43.3134,14.0
10-07-2014,00:00:13,B285850,326.0,-22.8397,-43.2381,37.0
10-07-2014,00:00:13,B326450,687.0,-22.8538,-43.3133,10.0
10-07-2014,00:00:13,B426520,650.0,-22.8649,-43.3481,0.0
10-07-2014,00:00:13,B445920,638.0,-22.8559,-43.3752,24.0
10-07-2014,00:00:13,B446500,685.0,-22.8606,-43.3563,0.0
10-07-2014,00:00:13,B446660,676.0,-22.8608,-43.3557,0.0
10-07-2014,00:00:13,B581000,621.0,-22.8374,-43.2854,0.0
10-07-2014,00:00:13,B630800,335.0,-22.808,-43.2882,52.41
10-07-2014,00:00:13,B75597,0,-22.8312,-43.3237,0.0
10-07-2014,00:00:13,B82648,0,-22.9139,-43.234,14.08
10-07-2014,00:00:13,C301120,550.0,-22.979073,-43.222729,0.0
10-07-2014,00:00:13,C301940,734.0,-22.902475,-43.355412,0.0
10-07-2014,00:00:13,C30204,0,-22.950808,-43.348019,0.0
10-07-2014,00:00:13,C474980,360.0,-22.969843,-43.187698,20.0
10-07-2014,00:00:13,C47607,0,-22.951733,-43.34927,0.0
10-07-2014,00:00:13,C47644,0,-22.957047,-43.379379,36.0
10-07-2014,00:00:13,C477130,614.0,-22.951836,-43.34898,0.0
10-07-2014,00:00:13,C47780,0,-22.952984,-43.349949,0.0
10-07-2014,00:00:13,D131560,803.0,-22.935934,-43.371895,0.0
10-07-2014,00:00:13,D131740,803.0,-22.876345,-43.454773,37.0
10-07-2014,00:00:13,D536290,397.0,-22.85861,-43.247971,73.0
10-07-2014,00:00:13,D58561,0,-22.875862,-43.41914,0.19
10-07-2014,00:00:13,D58587,0,-22.862654,-43.54451,0.0
10-07-2014,00:00:13,D862360,864.0,-22.926733,-43.559959,32.97
10-07-2014,00:00:13,D871510,893.0,-22.91646,-43.606972,0.0
10-07-2014,00:00:13,D874040,868.0,-22.91638,-43.667488,69.0
10-07-2014,00:00:13,D90057,SV8580,-22.919241,-43.643719,0.0
10-07-2014,00:00:14,A290230,474.0,-22.94269,-43.17934,64.0
10-07-2014,00:00:14,A291320,473.0,-22.86838,-43.291481,0.0
10-07-2014,00:00:14,A291420,209.0,-22.870131,-43.29007,65.0
10-07-2014,00:00:14,A291560,474.0,-22.90176,-43.208351,37.0
10-07-2014,00:00:14,A375330,184.0,-22.90177,-43.196239,0.0
10-07-2014,00:00:14,A376870,538.0,-22.90188,-43.19635,5.0
10-07-2014,00:00:14,A376920,161.0,-22.90181,-43.196209,0.0
10-07-2014,00:00:14,A377190,162.0,-22.956011,-43.198299,17.0
10-07-2014,00:00:14,A412570,460.0,-22.874678,-43.242481,0.37
10-07-2014,00:00:14,A48024,0,-22.968891,-43.184193,28.52
10-07-2014,00:00:14,B100960,634.0,-22.8161,-43.2227,60.0
10-07-2014,00:00:14,B255570,232.0,-22.9026,-43.2981,0.0
10-07-2014,00:00:14,B255990,249.0,-22.9,-43.3091,22.0
10-07-2014,00:00:14,B270060,639.0,-22.8264,-43.3156,16.0
10-07-2014,00:00:14,B270560,639.0,-22.9236,-43.2353,24.0
10-07-2014,00:00:14,B271630,629.0,-22.8167,-43.3017,0.0
10-07-2014,00:00:14,B285880,326.0,-22.8158,-43.1882,0.0
10-07-2014,00:00:14,B32571,SV7790,-22.8769,-43.3379,0.0
10-07-2014,00:00:14,B326610,296.0,-22.8792,-43.2714,58.0
10-07-2014,00:00:14,B326870,298.0,-22.8648,-43.3404,42.0
10-07-2014,00:00:14,B426270,650.0,-22.8801,-43.3136,36.0
10-07-2014,00:00:14,B446740,685.0,-22.858,-43.3536,0.0
10-07-2014,00:00:14,B446870,609.0,-22.9206,-43.2235,0.0
10-07-2014,00:00:14,B551430,311.0,-22.9061,-43.2616,0.0
10-07-2014,00:00:14,B58063,0,-22.8373,-43.2864,0.0
10-07-2014,00:00:14,B600040,381.0,-22.8403,-43.3993,0.0
10-07-2014,00:00:14,B600570,386.0,-22.8151,-43.3869,0.0
10-07-2014,00:00:14,B600890,945.0,-22.8154,-43.3867,0.0
10-07-2014,00:00:14,B711510,247.0,-22.9003,-43.3141,41.48
10-07-2014,00:00:14,B731170,374.0,-22.8554,-43.2522,16.0
10-07-2014,00:00:14,B82665,0,-22.8582,-43.3709,1.11
10-07-2014,00:00:14,C200160,600.0,-22.91412,-43.39505,35.0
10-07-2014,00:00:14,C210390,315.0,-22.895414,-43.24852,0.0
10-07-2014,00:00:14,C445760,721.0,-22.88109,-43.32515,0.0
10-07-2014,00:00:14,D58551,0,-22.876253,-43.419579,0.0
10-07-2014,00:00:14,D810760,790.0,-22.866159,-43.477779,17.0
10-07-2014,00:00:14,D86013,LECD110,-22.893066,-43.532082,0.0
10-07-2014,00:00:14,D862970,918.0,-22.872677,-43.339161,25.37
10-07-2014,00:00:14,D874480,804.0,-22.94816,-43.680981,0.0
10-07-2014,00:00:14,D875360,804.0,-22.91853,-43.607639,0.0
10-07-2014,00:00:14,D875390,804.0,-22.917271,-43.6078,0.0
10-07-2014,00:00:14,D878710,2336.0,-22.917801,-43.60804,0.0
10-07-2014,00:00:14,D900100,759.0,-22.86274,-43.441109,15.0
10-07-2014,00:00:14,D905150,2308.0,-22.940571,-43.656151,0.0
10-07-2014,00:00:14,D905670,2309.0,-22.914101,-43.601509,32.0
10-07-2014,00:00:14,D905850,2303.0,-22.91964,-43.64323,0.0
10-07-2014,00:00:15,A275650,438.0,-22.92009,-43.25589,0.0
10-07-2014,00:00:15,A276470,439.0,-22.91643,-43.229969,26.0
10-07-2014,00:00:15,A376190,184.0,-22.904301,-43.191071,21.0
10-07-2014,00:00:15,A376710,133.0,-22.90152,-43.196209,0.0
10-07-2014,00:00:15,A410540,110.0,-22.874666,-43.240952,0.0
10-07-2014,00:00:15,A411390,178.0,-22.889088,-43.216732,71.49
10-07-2014,00:00:15,A414390,127.0,-22.874874,-43.24144,0.0
10-07-2014,00:00:15,A48074,0,-22.994291,-43.25436,1.11
10-07-2014,00:00:15,A48143,0,-22.910841,-43.269703,0.19
10-07-2014,00:00:15,A720950,410.0,-22.889078,-43.292042,5.93
10-07-2014,00:00:15,B100860,327.0,-22.8154,-43.1876,0.0
10-07-2014,00:00:15,B100900,328.0,-22.815,-43.1876,0.0
10-07-2014,00:00:15,B116600,378.0,-22.875,-43.243,0.0
10-07-2014,00:00:15,B117030,378.0,-22.8664,-43.3568,0.0
10-07-2014,00:00:15,B11710,0,-22.8665,-43.3553,0.0
10-07-2014,00:00:15,B195650,665.0,-22.8061,-43.3637,0.0
10-07-2014,00:00:15,B271520,629.0,-22.8958,-43.2525,45.0
10-07-2014,00:00:15,B271580,629.0,-22.8244,-43.3318,33.0
10-07-2014,00:00:15,B285180,325.0,-22.816,-43.1882,0.0
10-07-2014,00:00:15,B285280,324.0,-22.8156,-43.1879,0.0
10-07-2014,00:00:15,B285900,663.0,-22.815,-43.189,0.0
10-07-2014,00:00:15,B325200,298.0,-22.8871,-43.2805,0.0
10-07-2014,00:00:15,B325560,687.0,-22.8996,-43.2789,0.0
10-07-2014,00:00:15,B32567,SV3420,-22.7992,-43.3528,13.0
10-07-2014,00:00:15,B326270,342.0,-22.8008,-43.3517,19.0
10-07-2014,00:00:15,B42573,0,-22.8767,-43.3298,0.0
10-07-2014,00:00:15,B55078,0,-22.9854,-43.2229,18.0
10-07-2014,00:00:15,B580400,623.0,-22.8363,-43.2856,0.0
10-07-2014,00:00:15,B581250,679.0,-22.9006,-43.2902,6.0
10-07-2014,00:00:15,B605140,2295.0,-22.8156,-43.3862,0.0
10-07-2014,00:00:15,B710530,238.0,-22.9033,-43.3138,0.0
10-07-2014,00:00:15,B756370,355.0,-22.9073,-43.1828,0.0
10-07-2014,00:00:15,C13149,0,-22.88043,-43.358356,0.0
10-07-2014,00:00:15,C201560,601.0,-22.95804,-43.34557,0.0
10-07-2014,00:00:15,C202160,611.0,-22.95702,-43.345879,0.0
10-07-2014,00:00:15,C202370,611.0,-22.95763,-43.346481,0.0
10-07-2014,00:00:15,C30003,0,-22.949871,-43.348312,0.0
10-07-2014,00:00:15,C41430,0,-22.910648,-43.175423,47.6
10-07-2014,00:00:15,C445040,712.0,-22.860821,-43.3559,0.0
10-07-2014,00:00:15,C445260,721.0,-22.860941,-43.355221,0.0
10-07-2014,00:00:15,C476330,368.0,-22.90583,-43.192173,12.0
10-07-2014,00:00:15,C477610,382.0,-22.980373,-43.408741,73.0
10-07-2014,00:00:15,C47804,0,-22.951887,-43.348572,0.0
10-07-2014,00:00:15,C505010,2330.0,-22.929411,-43.253807,0.0
10-07-2014,00:00:15,C72135,0,-22.889042,-43.292515,0.19
10-07-2014,00:00:15,C825010,363.0,-22.864969,-43.359013,25.56
10-07-2014,00:00:15,C82506,0,-22.857941,-43.372131,7.59
10-07-2014,00:00:15,C82548,0,-22.857557,-43.371738,0.0
10-07-2014,00:00:15,C82624,0,-22.857393,-43.371033,2.04
10-07-2014,00:00:15,D58509,0,-22.882059,-43.482204,60.56
10-07-2014,00:00:15,D58646,0,-22.876556,-43.41993,0.0
10-07-2014,00:00:15,D592160,746.0,-22.87709,-43.367729,10.0
10-07-2014,00:00:15,D601950,300.0,-22.85762,-43.38707,57.0
10-07-2014,00:00:15,D810850,848.0,-22.9083,-43.551239,0.0
10-07-2014,00:00:15,D863960,838.0,-22.893396,-43.531826,0.0
10-07-2014,00:00:15,D90509,0,-22.91917,-43.643291,0.0
10-07-2014,00:00:16,A275480,438.0,-22.914789,-43.235409,33.0
10-07-2014,00:00:16,A275830,432.0,-22.92091,-43.256401,0.0
10-07-2014,00:00:16,A276380,432.0,-22.918871,-43.253979,21.0
10-07-2014,00:00:16,A290180,472.0,-22.868019,-43.291302,0.0
10-07-2014,00:00:16,A413750,190.0,-22.875618,-43.240513,0.19
10-07-2014,00:00:16,A551150,464.0,-22.9062,-43.261341,0.0
10-07-2014,00:00:16,A551330,434.0,-22.906731,-43.260578,0.0
10-07-2014,00:00:16,A635030,539.0,-22.97879,-43.234322,33.0
10-07-2014,00:00:16,A635190,177.0,-22.99103,-43.231918,41.0
10-07-2014,00:00:16,A715060,125.0,-22.930241,-43.254753,1.48
10-07-2014,00:00:16,A71561,0,-22.945597,-43.181541,68.34
10-07-2014,00:00:16,B100420,915.0,-22.8154,-43.1874,0.0
10-07-2014,00:00:16,B101830,934.0,-22.8152,-43.1874,0.0
10-07-2014,00:00:16,B101880,913.0,-22.815,-43.1876,0.0
10-07-2014,00:00:16,B195350,665.0,-22.8061,-43.3633,0.0
10-07-2014,00:00:16,B195980,377.0,-22.8102,-43.3433,0.0
10-07-2014,00:00:16,B195990,377.0,-22.8431,-43.2505,28.0
10-07-2014,00:00:16,B256070,249.0,-22.9023,-43.1783,22.0
10-07-2014,00:00:16,B285260,321.0,-22.8161,-43.1882,0.0
10-07-2014,00:00:16,B285610,321.0,-22.7997,-43.1968,48.0
10-07-2014,00:00:16,B285930,696.0,-22.8695,-43.2466,26.0
10-07-2014,00:00:16,B287270,2344.0,-22.815,-43.1884,0.0
10-07-2014,00:00:16,B325690,265.0,-22.8176,-43.3932,0.0
10-07-2014,00:00:16,B551120,292.0,-22.9061,-43.2613,0.0
10-07-2014,00:00:16,B581510,623.0,-22.8374,-43.2851,0.0
10-07-2014,00:00:16,B600030,381.0,-22.8158,-43.3861,0.0
10-07-2014,00:00:16,B60021,0,-22.8156,-43.3868,0.0
10-07-2014,00:00:16,B63071,0,-22.7886,-43.2989,45.56
10-07-2014,00:00:16,B63085,0,-22.7927,-43.2947,0.0
10-07-2014,00:00:16,B71135,0,-22.9031,-43.3142,0.19
10-07-2014,00:00:16,C131670,613.0,-22.880405,-43.357323,0.0
10-07-2014,00:00:16,C200680,380.0,-22.929279,-43.373829,37.0
10-07-2014,00:00:16,C202030,826.0,-22.95606,-43.349621,0.0
10-07-2014,00:00:16,C210090,314.0,-22.904619,-43.1903,0.0
10-07-2014,00:00:16,C210340,308.0,-22.914742,-43.17448,71.67
10-07-2014,00:00:16,C30007,0,-22.880545,-43.357964,0.0
10-07-2014,00:00:16,C30152,0,-22.950039,-43.34816,0.0
10-07-2014,00:00:16,C30157,0,-22.949999,-43.348274,0.0
10-07-2014,00:00:16,C30218,0,-22.951164,-43.348656,0.0
10-07-2014,00:00:16,C413860,315.0,-23.000011,-43.378239,11.67
10-07-2014,00:00:16,C418630,2018.0,-22.959846,-43.204231,54.08
10-07-2014,00:00:16,C72102,0,-22.889933,-43.292221,0.0
10-07-2014,00:00:16,C82511,0,-22.859165,-43.371204,0.0
10-07-2014,00:00:16,C826470,363.0,-22.857307,-43.37122,0.37
10-07-2014,00:00:16,C878530,2329.0,-23.013069,-43.54073,0.0
10-07-2014,00:00:16,D131680,801.0,-22.880131,-43.357895,0.0
10-07-2014,00:00:16,D535480,392.0,-22.868919,-43.4394,14.0
10-07-2014,00:00:16,D535890,393.0,-22.88677,-43.48069,31.0
10-07-2014,00:00:16,D536020,369.0,-22.908381,-43.186611,42.0
10-07-2014,00:00:16,D58633,0,-22.907934,-43.184437,49.45
10-07-2014,00:00:16,D59108,0,-22.89492,-43.474709,0.0
10-07-2014,00:00:16,D59235,0,-22.894899,-43.474682,0.0
10-07-2014,00:00:16,D861120,864.0,-22.895041,-43.537102,42.23
10-07-2014,00:00:16,D862220,866.0,-22.893627,-43.532082,0.0
10-07-2014,00:00:16,D862480,835.0,-22.901806,-43.554817,0.37
10-07-2014,00:00:16,D90044,0,-22.922899,-43.673618,50.0
10-07-2014,00:00:16,D901190,388.0,-22.91951,-43.64399,0.0
10-07-2014,00:00:17,A275950,433.0,-22.920811,-43.256329,0.0
10-07-2014,00:00:17,A290120,474.0,-22.86869,-43.292671,0.0
10-07-2014,00:00:17,A290210,461.0,-22.869209,-43.291679,54.0
10-07-2014,00:00:17,A376820,180.0,-22.90214,-43.197269,5.0
10-07-2014,00:00:17,A410250,538.0,-22.857569,-43.245296,0.37
10-07-2014,00:00:17,A412020,110.0,-22.875114,-43.241146,0.0
10-07-2014,00:00:17,A48010,0,-22.921118,-43.171448,73.71
10-07-2014,00:00:17,A500470,226.0,-22.929045,-43.253216,0.0
10-07-2014,00:00:17,A551280,435.0,-22.906469,-43.261379,0.0
10-07-2014,00:00:17,A72143,0,-22.889099,-43.293766,0.37
10-07-2014,00:00:17,B100700,328.0,-22.8154,-43.187,0.0
10-07-2014,00:00:17,B10175,SV9010,-22.8032,-43.1816,13.0
10-07-2014,00:00:17,B105020,630.0,-22.8682,-43.2571,0.0
10-07-2014,00:00:17,B105350,630.0,-22.8686,-43.2571,0.0
10-07-2014,00:00:17,B11610,0,-22.8663,-43.3564,0.19
10-07-2014,00:00:17,B270500,639.0,-22.8923,-43.2948,30.0
10-07-2014,00:00:17,B285500,663.0,-22.8108,-43.1859,42.0
10-07-2014,00:00:17,B31122,0,-22.8044,-43.31,0.0
10-07-2014,00:00:17,B325260,296.0,-22.8176,-43.3933,0.0
10-07-2014,00:00:17,B32612,SV3420,-22.8106,-43.3295,0.0
10-07-2014,00:00:17,B326480,298.0,-22.8869,-43.2806,25.0
10-07-2014,00:00:17,B446730,685.0,-22.896,-43.3015,45.0
10-07-2014,00:00:17,B600470,386.0,-22.8405,-43.3693,53.0
10-07-2014,00:00:17,B600660,384.0,-22.8376,-43.3652,53.0
10-07-2014,00:00:17,B710550,238.0,-22.9027,-43.314,0.0
10-07-2014,00:00:17,B711470,455.0,-22.9402,-43.1706,0.0
10-07-2014,00:00:17,B73042,SR3500,-22.8111,-43.3428,0.0
10-07-2014,00:00:17,B73058,SR3500,-22.81,-43.3426,0.0
10-07-2014,00:00:17,C202280,600.0,-22.955799,-43.35788,43.0
10-07-2014,00:00:17,C210660,314.0,-23.00001,-43.33799,0.0
10-07-2014,00:00:17,C21082,0,-22.85524,-43.492451,22.0
10-07-2014,00:00:17,C271170,940.0,-22.81694,-43.302158,0.0
10-07-2014,00:00:17,C302160,465.0,-22.978971,-43.222206,0.0
10-07-2014,00:00:17,C41149,0,-22.878044,-43.240688,57.78
10-07-2014,00:00:17,C418700,2018.0,-22.900419,-43.208416,21.67
10-07-2014,00:00:17,C47786,0,-22.951725,-43.348583,0.0
10-07-2014,00:00:17,C47965,0,-22.952244,-43.348061,0.0
10-07-2014,00:00:17,C60503,0,-22.814939,-43.387089,0.0
10-07-2014,00:00:17,C825560,363.0,-22.857744,-43.371429,0.37
10-07-2014,00:00:17,C82628,0,-22.882833,-43.367695,0.0
10-07-2014,00:00:17,D131140,803.0,-22.899961,-43.383293,53.0
10-07-2014,00:00:17,D58544,0,-22.915462,-43.232288,7.41
10-07-2014,00:00:17,D58636,0,-22.876665,-43.419804,0.0
10-07-2014,00:00:17,D58801,0,-22.875511,-43.419712,0.0
10-07-2014,00:00:17,D59053,0,-22.868271,-43.470009,30.0
10-07-2014,00:00:17,D860980,843.0,-22.895308,-43.532227,0.0
10-07-2014,00:00:17,D862580,864.0,-22.901453,-43.554703,0.19
10-07-2014,00:00:17,D862950,918.0,-22.893131,-43.53199,0.0
10-07-2014,00:00:17,D863110,867.0,-22.893343,-43.532112,0.0
10-07-2014,00:00:17,D864100,864.0,-22.893454,-43.531868,0.0
10-07-2014,00:00:17,D867080,2332.0,-22.912821,-43.564217,5.74
10-07-2014,00:00:17,D867930,2381.0,-22.894007,-43.531704,0.37
10-07-2014,00:00:17,D900400,756.0,-22.919621,-43.644051,0.0
10-07-2014,00:00:17,D901180,750.0,-22.93096,-43.65588,0.0
10-07-2014,00:00:17,D90132,0,-22.91947,-43.644741,0.0
10-07-2014,00:00:18,A376880,584.0,-22.940069,-43.19965,1.0
10-07-2014,00:00:18,A377010,136.0,-22.901661,-43.19709,0.0
10-07-2014,00:00:18,A410030,170.0,-22.875248,-43.240314,0.0
10-07-2014,00:00:18,A410940,178.0,-22.90523,-43.209652,69.82
10-07-2014,00:00:18,A412380,127.0,-22.874739,-43.241325,0.0
10-07-2014,00:00:18,A48127,0,-22.910721,-43.269966,0.0
10-07-2014,00:00:18,A48179,0,-22.910769,-43.269855,0.0
10-07-2014,00:00:18,A502250,603.0,-22.929449,-43.253738,0.19
10-07-2014,00:00:18,A720690,422.0,-22.889425,-43.291683,0.0
10-07-2014,00:00:18,B100340,323.0,-22.8257,-43.1692,0.0
10-07-2014,00:00:18,B101260,634.0,-22.8153,-43.1876,0.0
10-07-2014,00:00:18,B115550,669.0,-22.8118,-43.3729,0.56
10-07-2014,00:00:18,B11707,0,-22.8642,-43.3605,52.04
10-07-2014,00:00:18,B195370,377.0,-22.8101,-43.3428,0.0
10-07-2014,00:00:18,B195750,665.0,-22.8103,-43.3428,0.0
10-07-2014,00:00:18,B270260,265.0,-22.857,-43.3536,21.0
10-07-2014,00:00:18,B271510,629.0,-22.8655,-43.2999,56.0
10-07-2014,00:00:18,B285350,324.0,-22.909,-43.171,0.0
10-07-2014,00:00:18,B325040,296.0,-22.8176,-43.3932,1.0
10-07-2014,00:00:18,B325290,296.0,-22.8323,-43.3283,11.0
10-07-2014,00:00:18,B325330,688.0,-22.818,-43.3931,0.0
10-07-2014,00:00:18,B445440,265.0,-22.8575,-43.3662,12.0
10-07-2014,00:00:18,B446200,638.0,-22.8606,-43.356,0.0
10-07-2014,00:00:18,B44676,SV6850,-22.8604,-43.3556,0.0
10-07-2014,00:00:18,B581260,623.0,-22.9219,-43.2297,47.0
10-07-2014,00:00:18,B582080,312.0,-22.8366,-43.2862,12.0
10-07-2014,00:00:18,B58704,0,-22.8762,-43.4205,0.0
10-07-2014,00:00:18,B630100,920.0,-22.7923,-43.2943,0.93
10-07-2014,00:00:18,B630670,920.0,-22.8279,-43.3205,42.6
10-07-2014,00:00:18,B755150,349.0,-22.8279,-43.3213,38.0
10-07-2014,00:00:18,B75636,0,-22.8312,-43.3235,0.0
10-07-2014,00:00:18,C200220,880.0,-22.95727,-43.344761,0.0
10-07-2014,00:00:18,C20240,0,-22.957911,-43.346081,7.0
10-07-2014,00:00:18,C210550,314.0,-23.00742,-43.30584,62.0
10-07-2014,00:00:18,C412640,318.0,-22.857466,-43.245167,0.0
10-07-2014,00:00:18,C418840,2018.0,-22.958704,-43.204311,64.08
10-07-2014,00:00:18,C445280,783.0,-22.86079,-43.3554,0.0
10-07-2014,00:00:18,C47811,0,-22.952436,-43.349483,0.0
10-07-2014,00:00:18,C72081,0,-22.911028,-43.268749,16.85
10-07-2014,00:00:18,C82521,0,-22.857052,-43.371124,1.11
10-07-2014,00:00:18,C87817,0,-22.86796,-43.290451,0.0
10-07-2014,00:00:18,D535290,393.0,-22.907431,-43.172642,0.0
10-07-2014,00:00:18,D53581,0,-22.88398,-43.49511,0.0
10-07-2014,00:00:18,D53912,0,-22.883619,-43.496269,0.0
10-07-2014,00:00:18,D58506,0,-22.876303,-43.419998,0.0
10-07-2014,00:00:18,D810090,848.0,-22.894859,-43.474209,0.0
10-07-2014,00:00:18,D810810,819.0,-22.848789,-43.465099,0.0
10-07-2014,00:00:18,D860400,836.0,-22.893999,-43.531696,0.0
10-07-2014,00:00:18,D860500,884.0,-22.893457,-43.531696,0.19
10-07-2014,00:00:18,D860750,852.0,-22.901676,-43.555859,0.0
10-07-2014,00:00:18,D867820,2804.0,-22.894552,-43.532112,1.11
10-07-2014,00:00:18,D871730,898.0,-22.980761,-43.686859,0.0
10-07-2014,00:00:19,A275140,438.0,-22.916121,-43.25087,0.0
10-07-2014,00:00:19,A276320,438.0,-22.92057,-43.256119,0.0
10-07-2014,00:00:19,A276780,439.0,-22.919991,-43.256409,0.0
10-07-2014,00:00:19,A377210,162.0,-22.902611,-43.19746,0.0
10-07-2014,00:00:19,A410420,178.0,-22.857605,-43.244514,2.96
10-07-2014,00:00:19,A411660,111.0,-22.875097,-43.241226,0.0
10-07-2014,00:00:19,A412660,121.0,-22.875509,-43.240398,0.37
10-07-2014,00:00:19,A41812,0,-22.870728,-43.249348,0.19
10-07-2014,00:00:19,A418470,2017.0,-22.870121,-43.249153,0.0
10-07-2014,00:00:19,A48028,0,-22.910755,-43.269806,0.37
10-07-2014,00:00:19,A48083,0,-22.910336,-43.210758,47.78
10-07-2014,00:00:19,A48087,0,-22.923891,-43.255615,0.0
10-07-2014,00:00:19,A635020,177.0,-22.972281,-43.187908,28.0
10-07-2014,00:00:19,A635260,107.0,-22.88868,-43.222191,47.0
10-07-2014,00:00:19,A716060,217.0,-22.930403,-43.254166,0.0
10-07-2014,00:00:19,A720100,410.0,-22.889914,-43.291847,0.0
10-07-2014,00:00:19,A72106,0,-22.889441,-43.29248,0.0
10-07-2014,00:00:19,A72170,0,-22.888891,-43.293491,0.37
10-07-2014,00:00:19,B101090,901.0,-22.8153,-43.1874,0.0
10-07-2014,00:00:19,B101130,323.0,-22.8479,-43.2446,28.0
10-07-2014,00:00:19,B116120,778.0,-22.8667,-43.3556,0.93
10-07-2014,00:00:19,B11686,0,-22.8635,-43.2568,49.26
10-07-2014,00:00:19,B11728,0,-22.8114,-43.3724,0.0
10-07-2014,00:00:19,B195780,376.0,-22.8109,-43.343,0.0
10-07-2014,00:00:19,B270740,265.0,-22.8179,-43.3013,0.0
10-07-2014,00:00:19,B285550,321.0,-22.7873,-43.1749,0.0
10-07-2014,00:00:19,B285800,321.0,-22.8158,-43.1883,0.0
10-07-2014,00:00:19,B326040,727.0,-22.8049,-43.3639,20.0
10-07-2014,00:00:19,B326370,727.0,-22.8186,-43.3932,0.0
10-07-2014,00:00:19,B446930,676.0,-22.8895,-43.3167,41.0
10-07-2014,00:00:19,B550820,310.0,-22.9052,-43.1921,0.0
10-07-2014,00:00:19,B581410,312.0,-22.8374,-43.2853,0.0
10-07-2014,00:00:19,B600020,381.0,-22.8148,-43.3862,0.0
10-07-2014,00:00:19,B605280,2302.0,-22.8156,-43.3862,0.0
10-07-2014,00:00:19,B755040,355.0,-22.8611,-43.3699,4.0
10-07-2014,00:00:19,B82505,0,-22.8573,-43.3712,0.19
10-07-2014,00:00:19,C13064,0,-22.880951,-43.358097,0.0
10-07-2014,00:00:19,C202500,880.0,-23.02492,-43.481571,15.0
10-07-2014,00:00:19,C210460,314.0,-23.00045,-43.350319,40.0
10-07-2014,00:00:19,C410490,318.0,-22.803844,-43.341518,2.59
10-07-2014,00:00:19,C411220,525.0,-23.000029,-43.33815,0.0
10-07-2014,00:00:19,C413920,315.0,-22.898722,-43.20319,40.56
10-07-2014,00:00:19,D860380,867.0,-22.901587,-43.555134,0.0
10-07-2014,00:00:19,D860590,884.0,-22.901432,-43.55521,0.37
10-07-2014,00:00:19,D860990,835.0,-22.924187,-43.568691,16.48
10-07-2014,00:00:19,D861330,851.0,-22.894905,-43.532845,0.0
10-07-2014,00:00:19,D862610,918.0,-22.885962,-43.467506,41.48
10-07-2014,00:00:19,D863780,786.0,-22.895525,-43.533058,0.19
10-07-2014,00:00:19,D900360,759.0,-22.919439,-43.64415,0.0
10-07-2014,00:00:20,A290840,476.0,-22.8943,-43.26318,0.0
10-07-2014,00:00:20,A411800,460.0,-22.875772,-43.241161,0.0
10-07-2014,00:00:20,A412950,462.0,-22.875851,-43.24152,1.48
